Word,Aussage,Meinung,Prognose,Sonstiges
Peter,0.025941730504479094,-0.0018572408826464017,-0.0008684263160944284,-0.023216062927179575
ehr,0.012052469528126674,0.001795221236097999,-0.0002921930093527549,-0.013555499710375498
inger,0.0047114177851901575,0.00027268329183531857,-0.00022253737323913957,-0.004761564929909742
👈,0.015200795434258693,-0.0001889807580255365,-0.0002039098553322059,-0.014807900909893172
ES,0.0036501815520854387,-0.0007142351989599665,0.0038935857455344794,-0.0068295347813729325
Next,0.01151912590049666,-0.0003276164458156927,-0.0003194485672846734,-0.010872064076813652
Gener,0.013291165557722492,-0.00014932396845779294,-0.00018341266168670913,-0.012958435260209037
Press,0.016033319056384845,-0.000102060086856472,-0.00010699903022178696,-0.01582426154982386
ährt,0.07618560499486193,0.022424844913075503,-0.04964537233081501,-0.04896509104924007
Hoch,0.010653398646826105,0.0029794411206135302,0.005269737396623751,-0.01890257896968736
itar,0.03195132422841122,-0.031698954019399636,0.009882484176072619,-0.010134855897354102
Linke,0.015280563690734687,-0.0025261665786615152,0.00287946640808656,-0.01563386214486723
Ali,0.01723307089834018,-0.004162057218458678,-0.0002327156829948315,-0.012838300116786487
Stimmt,0.01903275255153858,0.04508838819110679,-0.0006044980526212385,-0.06351664103758595
Tränen,-0.014803202115592487,0.034646016206049055,0.012407282804741347,-0.03225008443181195
ausb,-0.027364233800857618,0.017597234944421263,0.08768869306664541,-0.07792169319503835
Rote,0.01785791598793532,-0.000900052832352313,-0.0006513480892119167,-0.016306518638250302
Karte,0.004957519300594619,0.0032848006873334246,0.0022578767185975515,-0.010500203555382155
Ge,-0.023730930373742905,-0.0006958761345274964,-0.0004043998846067837,0.02483120339552524
zeige,0.00821475519236022,0.002586918571106859,-4.88614152421481e-05,-0.010752807971888007
Kant,0.008597097562642375,0.029612830965470495,-0.00018832955858840705,-0.03802159866072259
️,0.021046910479060862,-0.0006971902972391373,0.0013352939894587135,-0.02168500693725811
gewählt,0.069629502436812,0.004752034471475537,-0.0024211176411403404,-0.07196042280741875
ausgehen,-0.029732305334881106,-0.012501891777971536,0.12140944007637723,-0.07917523268709181
Diesem,-0.0045177472311479505,0.015847952156036627,0.00022092875633461517,-0.011551106479601003
äb,-0.147847365589314,-0.08509451151076064,-0.001504253849361703,0.23444612354796845
unschuld,0.0980441660140059,0.0033831127002486028,0.0011166563217557268,-0.1025439549703151
Alp,0.061205519587474555,0.0001904883210954722,-0.00016287937705783406,-0.06123313424177468
aka,0.0541043971199997,-0.022332601836751564,-0.007295788236433509,-0.0244760137211415
massive,0.06014721310456022,-0.0035864713734862774,0.000614900694752554,-0.05717564873529583
Zä,0.03205383436528112,0.010035796427325569,-0.0003906594202990597,-0.041698987367850805
sur,0.04750996129538513,-0.028549903817256826,-0.00032701568130626146,-0.018633040659013927
Kontext,0.006004689222192336,-0.0012599264142401654,-0.0009459443935055686,-0.0037988208057241043
Egal,-0.0013059248246968815,-7.292840117669483e-05,-0.0005858558784186446,0.0019647002596078285
Saison,0.07647880025024278,-0.049551819014141074,0.05475138451674866,-0.08167836929362693
Effekt,0.015468705110151509,-0.0007494781534893073,-0.0008819496959149876,-0.013837282629057469
Bundestagswahl,0.03456538685486521,-0.004065046701005788,2.1916782069790176e-05,-0.030522257118166505
ring,0.0018329820205735814,5.869807455951572e-05,0.010766177861866785,-0.0126578616412606
Scot,5.718637270807189e-05,-4.1925384296822205e-05,-3.6062851939364223e-05,2.0794566011145e-05
gi,0.013135749884571219,0.0012661830569515387,-0.00016394806795085073,-0.014237987016314695
by,-0.00014038272928618885,-0.0001363410347123831,-8.885894465608718e-05,0.0003655838090746002
oba,0.00012882704670583576,0.0006666206686327216,-0.00019521024560753493,-0.0006002434841765695
Scott,-0.00031523267740946417,-0.00021894335374478637,-0.00017773829740185142,0.0007119136603756083
ish,-0.00031523267740946417,-0.00021894335374478637,-0.00017773829740185142,0.0007119136603756083
power,0.0004295311967368442,0.009584284896841043,-0.00015154798040562824,-0.009862272393599207
Raymond,-8.211129140060316e-05,-0.00013070700614055872,-0.0001379674064183847,0.00035079403056038753
onne,-0.00037525146368958906,-0.00019092854298226788,-0.000175004630010436,0.0007411821020974054
teg,-0.00017888936256187863,-8.157673750651561e-05,-8.92553808727017e-05,0.00034971980171071156
alb,-0.0001832954809490022,-0.00012588525700670694,-0.00023611843290483294,0.0005452988462315665
lock,-0.0002525566056849331,-0.00014792049251910716,-0.00011109100752138247,0.000511562151627408
zulassen,-0.06656030542303597,0.07257874015358286,0.024071436243559674,-0.030089872163452786
Wund,0.0023705356746177133,0.0005323247360138339,0.014980961321634822,-0.017883815313143713
ergibt,0.04373697864502901,-0.07667761966058606,-0.0013587948146778217,0.03429942925743035
erstaunlich,-0.0992473188795581,0.1771289051326145,-8.040912198718311e-05,-0.07780117848034251
Europap,0.009824374037111408,0.0004943821564947511,0.011370874783996223,-0.02168963455909131
arlament,0.023180991125132458,0.017367069330421578,-0.000643076591992963,-0.039904982441615194
erfahren,0.0925055539679537,-0.06629192973473365,-0.0002951679564217008,-0.02591846325738602
Wärme,0.02056422060279431,0.0006056799510989932,-0.00043880114865099093,-0.02073109711512711
dankbar,-0.170234237201239,0.20916606876619576,-0.002390901753706203,-0.03654093222793866
Schulden,0.029827380261020556,-0.006321057180417944,-0.00092773982781031,-0.022578584653287746
bremse,0.03563146169620805,-0.003759806413056829,-0.00039189536836862056,-0.03147975922152329
massiven,0.11434975659358315,6.121931619418319e-05,-1.0827792721102014e-05,-0.11440014054278436
Erneuer,0.02170690768647071,0.009183724323445105,-0.00027414029506873857,-0.030616494786710777
🤷🏻‍♀️,-0.20990586063515532,0.21511589911316067,-0.0006071670815841076,-0.004602811036668506
konzentriert,0.006300432384897739,-0.0003349335713664914,0.008155405467767616,-0.014120909153811785
🚀,-0.0009158121896083079,-0.0005041245473573023,-0.0005380261621515577,0.0019579674165773517
Überall,0.035289521285449155,-0.0022483392713184003,-0.0019094107619821443,-0.031131741573062754
ähnlich,0.07925433401085291,0.010126731001761017,0.003330219959047701,-0.09271128690773689
Warm,-0.0006999754841672257,0.0018678706837818027,-0.00037907732439634856,-0.000788796992310381
beruhigen,-0.004415374307427555,0.0012199458349186898,-0.00036932020304902835,0.0035647678307668684
Kommune,-0.00014592999165567258,-0.0010821365356908548,-0.0009708946988287911,0.0021989650862603107
lokaler,0.022422869922593236,0.003974295910666115,-0.0012028872245082312,-0.02519428820687608
Reduktion,0.002763106366425442,-0.008779162968191182,-0.0007651672824901349,0.006781208215367466
späteren,0.07382390275597572,-0.02417192979646643,-0.010580370439356557,-0.039071604099793454
Vermutlich,0.10239476120477775,0.0009924094993039034,-0.001281734526855871,-0.10210544216170092
Gelb,0.013430439272269723,0.011655866779619828,0.0013410305473371409,-0.026427319639878988
Jubiläum,-0.0447089633298674,-0.002419746981786375,0.034367031443707674,0.012761670798226987
sauer,0.01167239732640137,0.019094825648333803,-0.00032135928002241873,-0.030445860086426062
kre,0.0037960315510417782,0.0009567572368244768,-0.00010200899989792396,-0.004650780156504541
atur,0.020959982676689658,-0.004699785885589206,-0.0009526388109372333,-0.01530756907266485
BV,-0.014351222834063393,-0.0005370415864176505,-0.0003356819817408255,0.015223954021616776
geregelt,0.05344264073849315,-0.005545658786191086,-0.01679517522752982,-0.031101805290148565
Historiker,0.014611266639803944,-0.009119848449927304,0.013293011526684495,-0.01878442977414352
bewerten,-0.024793019963968668,0.019230544870968883,0.011665651086164098,-0.006103176571583063
schaft,0.0015660179604709593,0.011486305886989949,0.0025431592021824805,-0.015595481384394058
Kanäle,0.0061307842963519675,0.008395336559224947,0.017066267147722063,-0.03159239867847075
würd,0.029592700455259545,0.02126202292424561,-1.4662461851836861e-05,-0.050840067893744845
igte,0.032865091125131585,-0.0008637797846517969,-0.000731592308341078,-0.03126972523358518
Einsatz,0.025052265195629198,-0.010399381850527481,0.006253537414687793,-0.020906427840535504
jener,0.007701053314986713,0.003247230188174235,-0.0005586235792874889,-0.010389661468875253
Kräfte,0.01969272287745601,-0.0005389768290569919,0.005386619895375588,-0.024540364651428108
Machthaber,0.03936804842669517,-0.0008610129032149416,-0.0005996555669298687,-0.03790737631061347
Wladimir,0.013191886851115503,0.0006535713455546167,0.0003336392273909913,-0.014179098959957967
pein,-0.07245138941925688,0.19835022737793223,-0.05284759829000905,-0.07305125060004229
Bedrohung,0.03503084966931619,-0.004332786275927642,-0.0008986803832019018,-0.029799374409449304
Volk,0.010040078901555631,0.00821538066474998,-0.0006228349468435345,-0.017632621779907723
gefühlt,0.02391849303435866,0.0008921060753474529,-0.0001695133554724947,-0.024641088266024562
1989,0.011519176276032344,0.0012104703326764055,-0.0012449451813581836,-0.011484702769991625
variieren,0.028060785836714786,-0.0005441942489142094,-0.0004356449839178822,-0.02708095449015673
nachdem,0.01065481837514251,-0.00032835407716667083,-0.00020897730052519937,-0.010117488734523158
Aufschwung,0.015200839239981626,-0.0016148754428733866,0.004218757109459234,-0.017804717136065903
Anschluss,0.05236136647636158,-0.003353518531980626,0.004254502308223588,-0.0532623540162452
Füße,0.0008075514997472055,-0.000183090874543268,0.021362784142638702,-0.021987271789839724
Unterdrück,0.041637262539481724,-0.001004705776884091,0.004251440582225365,-0.04488399251366799
achten,-0.004528336613164265,0.007387091192814005,0.006982653133140015,-0.009841409619129268
durchsetzen,0.009614165866554333,0.0009155525592836969,0.028437034536227406,-0.03896675485227534
eingehen,-0.005965799585551118,0.02834830276469174,0.003430989131574484,-0.02581348426365137
😇,-0.002431346772937104,-0.0012471713707782328,-0.0011029284505639225,0.004781443225510884
Ebenso,0.03481177805454839,-0.03399351484590625,-0.0002518870128369599,-0.0005663773180610103
wen,-0.004807524761863137,-0.0053846934096585695,-0.0005283383380756078,0.010720556436395957
treten,-0.010112444023681838,0.010463892163927463,0.026427574350265853,-0.02677901946988308
Level,0.017564961269090417,-0.000406344064640507,-0.00042903430839942304,-0.016729582540233424
richtet,0.06812089250199713,-0.037541444279648166,-0.0005656925468875083,-0.030013753869853797
ents,0.0033206509772057613,0.03484363640492648,0.00135423233186269,-0.03951852076892778
lossen,0.010579965468738618,0.009336195752690074,-0.0004424815617711145,-0.01947368259283234
folgen,0.004114057035055415,0.0005358752008220335,0.07553414839128814,-0.08018408018981234
tödlich,0.041178105565528804,0.0007008102143417111,-0.00012689330328544173,-0.04175202301715127
Koh,0.0014979835235649655,0.0034053733721911166,0.0012836914662329947,-0.006187046970590747
beschließen,0.027087859480286844,-0.003456226456651903,0.012781104707203528,-0.03641273830141877
kal,0.010251248541425614,-0.00029222957381987575,0.0011062226727213207,-0.01106524863113639
kam,0.04411998326819918,0.0008661631678827021,0.0002783246581509471,-0.04526447033114476
dazwischen,0.05424150063936395,0.0001334736051035179,-0.00036619150212876167,-0.05400878648045667
krieg,0.007340718718805149,0.0017070913022256473,-0.0004611506830328792,-0.008586655261590269
Ol,0.005085864110295731,-0.0004344247838865293,-0.00032311972949977886,-0.004328318269548011
igar,0.013632513070304714,0.0005981084476035095,-0.0002753323849889158,-0.013955286330403598
jedoch,0.08094550991764803,-0.01573433867927995,-0.014643424505070703,-0.05056774762501903
Günther,-0.0037434439050320367,0.0004515154132316219,0.0006224728373155581,0.0026694600327183643
denkbar,0.004677224961748531,0.0005573090431880701,0.00945745639486025,-0.014691989714568384
knappen,-0.003606907603383055,0.031248952215219103,0.013248820632846521,-0.040890867389680355
verteidigung,0.007859150589701174,-0.0015425505511237653,-0.000743026611061872,-0.005573580227144791
bestände,0.029362804350876105,-0.0012552651451187558,0.03211175004498727,-0.06021930043380053
erstmal,0.003560611986005737,0.04776615900692106,-0.001108045989149467,-0.050218727639706674
Größen,0.03716894033009123,-0.014289730927010797,0.012384248885280972,-0.035263456021793343
volle,-0.001007330787969981,0.006873780036969489,0.012371951210696596,-0.018238387934832363
Alltags,0.00971454012525707,9.311734409796675e-05,-0.0005078538510209303,-0.009299800583812613
git,0.0012662404748880363,-9.428829871467314e-05,-0.00018148457311326638,-0.000990478036692366
alisierung,0.0061213419270188755,0.0018553119985881493,-0.0012416325520916871,-0.0067350326554105775
Wälder,0.021648015307202347,-0.0014859938068140324,-0.00041049341552479746,-0.019751528754627407
holz,0.01921531862149095,-0.00019044312752688106,-0.00014605524124059835,-0.018878818830709555
Rohstoff,0.017341598693747073,-0.0010171366163831408,-0.000610424757724104,-0.015714024643102675
wertvoll,0.02080303567345254,0.0007714278401635966,-0.0003727342664205935,-0.02120172071977322
zunehmende,0.09490982382063984,0.0056736874898375865,-0.0006455548133869473,-0.0999379705150392
Nachdem,0.023889759587776404,-0.00012453610564383172,0.0004664408753342286,-0.02423167836711097
begonnen,0.14324431904096854,-0.0021677432921213343,-0.00017622011176854357,-0.1409003606130966
tägliche,-0.0005786346446257085,-0.0003846776432965271,-0.0004815820955172967,0.0014448969270688394
blick,-0.0005437961514568693,0.02041114145881693,-0.00045578891855105514,-0.019411553967317256
57,0.038024696248987945,-0.0006738976456449204,-0.0015762929976629507,-0.035774515263140544
Leser,0.014543867768588825,0.0030356501948972437,-0.002491074441127239,-0.015088447860921405
zweimal,0.044740802457681805,-0.001257568212466833,-0.00014520952153524263,-0.04333802674310692
täglich,0.07101482236303427,-0.006428726703204534,0.0001111243785830947,-0.0646972204619639
akten,0.011305043051834218,-3.27686751688816e-05,-0.00018848228091883357,-0.011083795697459209
überregion,0.053238245971442666,-0.0006442409132887406,-0.00044896466024511026,-0.052145048056081576
Newsletter,0.11181455689802533,-0.0007363770812389703,-0.0005324511243088636,-0.1105457284835211
Umbau,0.17754291964592994,-0.1572638568334848,-0.0001552752297357074,-0.02012379607317977
weitergehen,-0.023944343545897733,0.04937146461155372,0.05989552578504141,-0.08532264279902715
Überfall,0.02389155647160333,-0.0029825547143193893,0.00470776684034946,-0.025616784023153726
erzählen,-0.011133833012797538,0.022377995675798526,0.033930059260234846,-0.045174221625513086
Zusätzlich,0.09411366243875818,-0.009130930480296229,0.019771561306924923,-0.10475425989716314
Mengen,0.04426277450230979,-0.001811573805033125,0.0057135579182462,-0.048164769762934156
niedrigeren,0.041716798439210834,-0.0023146689018176403,0.02280656017774163,-0.06220871806726791
Preisen,0.00664237065807356,-0.0036892741175809838,0.008380205287797557,-0.011333294584558947
anderswo,0.017960703774672137,-0.001079719059342866,-0.0008200000500577377,-0.016060980009190363
gefolgt,0.09939936618056064,-0.0024347491320489125,-0.0009639819315631912,-0.09600063661583369
Julian,0.06337965323473327,-0.017254275368031813,-0.0023904960480649606,-0.04373488400688075
film,0.014548505918355659,0.0026705937643782818,-0.00036601613010134315,-0.01685307058323815
Auseinander,0.04560105373244578,-0.0029306412444936674,-0.000985874432558827,-0.041684544162345155
setzung,0.01109439380956506,0.0010528516805368869,-0.000257341921296946,-0.011889909664480617
PS,0.009281046843081843,0.0015090941333578988,-0.00046188676715094824,-0.010328247115847058
kleinste,0.12241895018653141,-0.033980673005559466,-0.0009686030141993898,-0.08746967662867873
Genau,0.035361200672830384,0.005579234985826827,-0.009672036319630348,-0.031268395173449745
Süd,-0.0250271017932571,-0.008038828684964514,0.036704549074961686,-0.003638624663035324
heutigen,0.024090945213755918,-0.0066863853481512105,-0.004641805675750923,-0.012762750156052377
Budapest,-0.013769111539052878,4.578131362601804e-05,0.03021642274810195,-0.016493095329982072
ähn,0.04728449527283374,0.0042538235375104705,0.08602267871015101,-0.13756099627971707
Auswertung,0.015385256078692086,-0.0006255752414290328,-0.000706251397370276,-0.014053432731240415
Cop,0.01441187328524999,-0.000237405113693967,-0.000257603413842844,-0.013916862799305818
icus,0.0024827987501036355,-0.0003220264666197181,-0.00033395809111880226,-0.0018268134208483389
EC,0.0065479757314574625,-0.0001921991516855852,-0.00015313694735877582,-0.006202638433572406
WF,0.03624133371727112,-0.0022492227641123463,-0.0006605870003454584,-0.03333152284162679
ary,0.0023159170656488945,-0.0005663119509563331,-0.00033812204684977585,-0.0014114767972993529
Em,0.02335954791076756,-0.000530117411439879,-0.0003317700256254056,-0.022497659138257315
erg,0.007600672948910689,0.003887303611136638,0.00021364545930137291,-0.01170162212589181
cy,0.003173379872968477,0.0025530156333552945,-0.00013640416478450686,-0.005589989245365561
reist,0.06773138636936993,-2.5953432144354156e-05,-0.00034731698933899763,-0.06735811630476327
Kar,0.0337734204373924,0.0010064799715905578,-0.0002979352914224416,-0.034481966502889407
awa,0.013693224063474682,-0.0004171453948699656,0.0022173341211694855,-0.015493409388154617
globalen,0.03816562005182883,-0.0011821930021937987,-0.0006144435948272076,-0.03636898858305434
löser,0.01924246182238676,0.0007113294619784938,-0.0006710296420578743,-0.01928276768659316
Rom,0.009725251218545358,-0.000843743644160592,-0.0005710362672895523,-0.008310478292006944
welchen,-0.002112851594301098,-0.00576299725241989,-0.024838217838236944,0.03271406131992303
Entschuldigung,-0.026990134458212713,0.0256155253330717,3.0376878567893023e-05,0.0013442197062275482
relativ,0.023163598103565164,6.119946299349978e-05,2.7402651585362037e-05,-0.023252215339880422
ierte,0.022459031485089986,0.0006225648938092487,-0.0003484099982469369,-0.022733188661656443
erzielte,0.17383064673049375,-0.0020428887919479166,-0.0016033056626838516,-0.1701844639887895
zahlreicher,0.05424844037042931,-0.00022849572224004078,-0.0004091018890903797,-0.05361082683702989
Sektor,0.0001615250486490063,-0.000407978306024385,-0.0003221863170968694,0.0005686394976388933
kop,0.03944296715253528,-0.0011527585760690792,-0.0005928837626619263,-0.03769732070195265
plung,-0.00244267323614622,-0.0010041537104067781,-0.0008335993901103697,0.004280419399340947
Kraftstoff,0.27233889766830544,-0.1191051204878022,-0.00453988608205691,-0.14869393218759797
Rog,0.008075353063759394,0.0001669363300607074,-0.000397699005816321,-0.007844590273634822
wünsche,-0.048011807583464176,0.11864204012894676,-0.009089029578628952,-0.061541196914816146
Sta,0.009638296661395077,-0.001911625602153149,0.00221773255749251,-0.009944405971957749
wiederauf,-0.004777076736597034,0.01364769726690914,0.013362950875792498,-0.0222335671436061
wohnen,0.00027902737868619926,0.06389964772582364,-0.0004943886281883655,-0.06368427068688713
definiert,0.18575419335275,-0.029920660008883715,-0.0024117110319821222,-0.153421830667412
gestärkt,0.004213445288694678,0.036924036287284724,0.005356383938714623,-0.04649386460947154
Echt,0.0322008034246253,-0.006295969488781424,-0.0012968197469273859,-0.024608005761798443
Dokumenten,-0.012725019402668377,0.0388566750634709,-0.00048224349337612114,-0.025649406651361707
mehrfach,0.061732328625860367,-0.023010353160578537,0.00014405947847295937,-0.0388660355504961
überprüft,0.16768337519234833,-0.08070177925234781,-0.0004643971493147608,-0.08651719716360765
🥂,-0.0010106466636443656,-0.0006010123588566785,-0.0005098184210510226,0.0021214690059423447
familien,-0.0006353920701948534,-0.00034740142402956667,-0.0003571451763163616,0.0013399424733243127
hd,-1.0822148490819566e-05,0.007545275859120877,-0.00012022993943598219,-0.007414216068499381
zufrieden,-0.02541493034792143,0.03521433192320505,0.00511767668081127,-0.014917078692737602
Ergebnissen,0.011101962951059486,0.00019674250146952386,-7.077901886641091e-05,-0.011227929460492107
Schleswig,0.010157292301700425,-0.0004274572722026743,0.009025469779907072,-0.01875530763658464
Holstein,0.011752477155768491,-0.00021345743076767689,0.004132692827659059,-0.015671713564488262
Spann,0.010576550963118539,0.012815097868323869,-0.0014103450963548745,-0.02198129640135535
Mehrheits,0.021947638108993042,-0.003364097975561454,0.004903610311865435,-0.023487149969982815
Dj,0.008424903831938117,0.00011810684172924224,-0.00040914608309368427,-0.0081338637473151
Sara,0.04111936481680286,0.007659814728240885,0.014574612158429817,-0.06335379402417814
Anerkennung,0.007807087980362066,0.0109186493269971,-0.0005092970252088864,-0.018216442193919408
Respekt,-0.012690560974085956,0.007775319285301,-0.0006872078262690429,0.0056024485324207805
Chor,0.014926539142834372,0.05476430991111556,-0.0005880997535314236,-0.06910274499632578
weiler,0.011717521692844457,0.019083255318400917,-0.0010012163041210442,-0.029799564380209632
witt,0.016553369077413057,-6.606790587587361e-05,-0.0005546163011356637,-0.01593268677207915
Schär,0.0012869449467416416,0.10933685445752417,0.00018474028456694214,-0.11080853915791522
fst,0.015018652761909834,0.018449877707098494,-0.00040476889751062117,-0.03306376302333547
viertel,0.0007745259054965053,-0.00013510149091459987,-0.0001398352077818085,-0.0004995897456648804
Sho,0.005118978221293262,-0.00022064954605601394,-0.00018771887359835524,-0.004710609740932828
jüdische,0.02908945825045489,0.002414905926019446,-0.0002716644104343076,-0.031232702502728426
blü,0.0671947522234834,-0.007423033034809932,-7.734271755579255e-05,-0.05969437738441456
700,0.017179203231820674,-0.00043543593608010326,-0.0002398135641413184,-0.016503949377376762
Glück,-0.03618431319114379,0.06278133274742269,-0.0006331851971582869,-0.025963836617908048
Geschenk,-0.0006951202983275891,0.008587405222436301,-0.0003196501604698072,-0.0075726302310765116
Gnade,-0.001879375548128337,-0.00022622882806899725,-0.0001964509417575755,0.002302026143297553
Gutes,-0.003922438741682299,0.03295312871364331,0.0067983610380792925,-0.035829044818569855
enttäuscht,0.0004473916956158064,0.09100079961444862,0.0001363964754546032,-0.09158460423350334
Namens,7.789275815513166e-05,-0.0002447391547320876,-0.00021964985364522564,0.00038650265584389367
til,-0.00036089558046129125,-0.00022118500342552938,-0.0002548920551423321,0.0008369709713509613
Nan,0.0035812965625458067,-4.409783197034912e-05,0.0005164137881112968,-0.004053613292166523
denz,-0.00033707849744738877,-0.0002869131743257943,-0.00026280381891107636,0.0008867966011166572
Intensiv,0.026291932541010424,0.0025401379108280883,-0.000191577656480712,-0.028640503348989505
betten,-0.001081565155724699,-0.0006979968311497942,-0.0006447652057962235,0.002424321137368679
lastung,0.0207499457880773,0.0026901118087437796,-2.6608139443974926e-07,-0.023439791630071663
us,0.0043711267453898145,0.0008903862388014826,-0.0010021098642711784,-0.004259402252841685
sw,0.014917221298898501,-0.0017291604301587413,-0.0003539613556243578,-0.012834100927678187
esen,0.02566546882939541,0.007988923183660047,-0.000612001889063899,-0.03304239522888917
kasse,0.01070986846257072,0.0039129275356653715,0.0036924534514341046,-0.018315247317671472
enke,0.008119963287147888,-0.00814459120798953,-0.0011639551975880142,0.0011886012480696688
missbraucht,0.04101716338264951,0.024816492222978725,-0.00045927590736027923,-0.06537437184356855
FC,0.03192524829717058,0.007201090905482488,-0.00042909336463026193,-0.03869725028926041
nitz,0.009554595740610239,-0.00037330115264921915,-0.0004167279400917323,-0.008764563128352165
We,-0.0015243177858766418,0.0032267599182420888,-0.0001968387913254953,-0.0015056068426884043
yan,0.0001951462172655738,-0.0001368644907415728,-0.00015583720926315436,9.755417704582214e-05
Meinungs,0.005957878561694089,-0.002067809273073383,0.002712347743395185,-0.006602416090697463
äußer,0.0029955738771908122,-0.0008115705696234777,0.0025513951347401567,-0.004735397007591599
einges,0.16236427418471067,-0.010598402849922195,-0.0001488512856894886,-0.1516170229265839
perrt,6.394049705704674e-05,-0.00018868774168367963,-0.0003831045698461821,0.0005078534533822677
gef,0.0415296772964053,0.02621953286283508,-0.0004461203477614531,-0.0673030898299575
spielte,0.22754026123652693,-0.12858673795852837,-0.0010012239220031915,-0.09795230928017418
Attra,0.01870441553029485,0.006389688255318178,0.018096879889071715,-0.04319098179872782
ktivität,-0.0026684474185478878,0.009821287116213268,-0.0004671223219573754,-0.006685708420351287
berufen,-0.009054143755217346,0.023722185471626443,0.002033122630817921,-0.016701166242879605
gesteigert,0.08384044538797752,0.047750115334565635,-0.0007246762679642416,-0.1308658659163484
Mach,0.0031999689063995484,0.001032268428276907,-0.00034160236004006285,-0.003890636150533806
strecke,0.03418040220470478,-0.01967462075511624,-0.0008490194459227496,-0.013656759195873747
abseits,-0.09729190164216561,0.09929200490296353,-0.0009814805825953954,-0.00101859388541925
Rhein,0.020632416171247316,0.0005985910276801101,0.0025938825253130444,-0.023824891330059474
tal,0.013757074619592285,0.002566886456948699,-0.0008224677260090272,-0.015501489923911599
geprüft,0.14736378238740144,-0.08455793576104043,-0.004600481377678989,-0.05820535466136789
dat,-0.009433921615249672,0.009047918679173166,-0.0005749872033283492,0.0009609940091660884
willigung,-0.005052913668350811,0.016952090368431528,-0.0009587061968886701,-0.01094048410736832
geführt,0.04449655476563507,0.006068660985666256,-0.00676834370701,-0.043796869800129326
Abs,0.025541294565532408,0.008095396535409489,-0.000147919870568281,-0.03348877228924285
icherung,0.0018091378490922665,0.00949082700577822,0.000678276682807195,-0.011978243842794846
vorne,0.006255555081523717,0.01648808199835717,0.009624214270578638,-0.03236784843568005
blicken,-0.00037450821976866183,0.10774340327088794,0.002578754940032013,-0.10994763526499203
garantiert,0.07612286013037946,-0.0037393138008151344,-0.0008021588961556143,-0.07158137677610808
Eint,-0.0012624682475840625,-0.00045170583932000835,-0.00047931146150403947,0.0021934875597556434
reten,-0.001622482478940886,0.00128022610139548,0.027998277780284297,-0.027656016955423485
Link,0.01660676280853226,-0.00046287316217590485,-0.0001628890648970697,-0.01598099853693532
mitge,0.01414091826081181,0.009447520640519461,-0.0068570235751499314,-0.01673141620589889
stal,0.01114494316204718,0.00458029325680774,-0.00017728952676525616,-0.015547948006910164
Eure,-0.004282095315754002,-0.001501163624501108,-0.0009561170559209131,0.006739382429714169
☀️,-0.0007361326469208507,-0.0003139395030302694,-0.00039362173345125484,0.0014436962082982063
Reichtum,0.003960047061497739,0.004788568305869174,0.0017652238025587191,-0.01051383736451549
eilen,-0.0004197527890710262,-0.00024353484559469507,-0.00023927332142648083,0.0009025642648339272
af,-0.0017091728503278488,0.0002726880896845525,-6.307113950382226e-05,0.0014995603245439536
you,-0.023817744041552815,-0.0005879482605501431,-0.00036625473141119376,0.024771950784924633
Nat,0.00813030522990949,0.0056377359214033725,-0.0002920465553415852,-0.013475994056539065
Stro,-0.0005897028527215298,0.026972872887199628,-0.0004485027488954074,-0.025934672429684724
toll,-0.0167635635530024,0.10706379355624883,3.238586554115975e-05,-0.09033262095697464
Dir,-0.0014383353766664565,-0.00029613566726160664,-0.00024575972431613183,0.0019802334641354
☺️,-0.0012147412708145566,-0.0007514360477216542,-0.0006730056666128803,0.0026391761166451033
Besondere,0.0018867218019035397,0.01430163741378822,-0.0005212251528356709,-0.015667132667333914
Aufmerksamkeit,0.05911548110694379,0.01108685284821799,9.785216085609655e-05,-0.0703001900394286
Mikro,0.056813588925479774,0.004663606965101597,-0.0004222749713523035,-0.061054921689251314
sichtlich,0.04220496327664781,0.016910171844695773,-0.006795657611898302,-0.052319477293349334
prominen,0.05558399576936305,-0.014342120600304042,0.0010872770403693721,-0.04232915745372642
cs,0.0040810100108115,-0.0018074057588331122,-0.0002341192779644573,-0.002039484805848591
kra,0.0070068314646374585,0.0044518190388078615,0.0018944120224338014,-0.013353064252525226
Rost,0.009952486116799265,-0.0001522016679700755,-0.00015774536241224267,-0.009642547150133397
schein,0.00702987289207784,-0.0003552433651902745,-0.0002054173390418571,-0.006469212949590748
Sein,0.07757945659367478,-0.0008973506884684766,-0.00029709286972724334,-0.07638501372367601
Hem,0.011888557019894027,-0.0004754773162950556,-0.0003928389555736087,-0.011020239291828925
Finanzen,0.046514645604474936,-0.0028796939604944782,-0.0002815254354118224,-0.04335343355342047
ganzes,-0.02326598217766262,-0.00048239839797576843,-0.0005068824523604212,0.02425526565713927
entes,-0.01464047062654572,-0.001538063434054493,-0.0008963975537881197,0.017074946721550077
Gründen,0.01322307692051091,0.0016936908400223963,0.001475606631716906,-0.016392379019861014
übermittelt,0.19068613510717114,-0.05867032329479116,-0.0012221863166814728,-0.13079362891767232
bek,0.04811918741422284,-0.001733114475633496,0.000405336362609036,-0.046791407753799474
ämpft,0.05276770737418701,0.006819135566577946,-0.001190519813993281,-0.0583963235170207
anni,-0.0014790989396260557,0.007879623863118468,-0.000845607930841652,-0.005554920376653172
Plattform,0.05615309285985859,0.015164267209229365,5.028842520005128e-05,-0.07136763384983169
